Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL4097025,190000000.0,CNC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1
CHEMBL4097332,12.0,CN(C)c1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cn1
CHEMBL4097577,52000000.0,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O
CHEMBL4097717,9.0,C[C@@H](N[C@H]1CCN(c2ccc(C(=O)N[C@H](CC(=O)O)C(=O)O)cc2)C1)c1cccc2ccccc12
CHEMBL4097852,38.0,Cc1c(C(=O)O)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1
CHEMBL4099048,4.0,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CCCC#N)C1
CHEMBL4099203,450000000.0,CN1C(=O)[C@@H]2CN(S(=O)(=O)c3ccc4c(c3)OCO4)C[C@@H]2c2ncccc21
CHEMBL4099357,39.0,CC(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21
CHEMBL4099374,10000000.0,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O
CHEMBL4100091,9.9,COc1cc2c(OC[C@@H]3CCC(=O)N3)nccc2cc1C(N)=O
CHEMBL4100132,2.0,C[C@@H](N[C@H]1CCN(c2ccc(C(=O)NCCCCNC(CO)(CO)CO)cc2)C1)c1cccc2ccccc12
CHEMBL4100134,3.0,O=S(=O)(Nc1ncc(Cl)s1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F
CHEMBL4100265,3.6,Cc1cncc(-c2cc(Nc3nn(C)cc3Cl)nc3[nH]cc(C#N)c23)c1
CHEMBL4100413,310000000.0,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2OC(F)F)c1
CHEMBL4100498,1.0,CCOc1ncnc2c1ncn2[C@@H]1O[C@H](CN(C)C/C=C\CN)[C@@H](O)[C@H]1O
CHEMBL4100565,190000000.0,Cc1nn2c(-c3c(CO)nn(C)c3-c3ccc(Cl)cc3)nc(C)c2c(=O)[nH]1
CHEMBL4100672,160000000.0,CN1C(=O)[C@@H]2CN(S(=O)(=O)c3ccn4ccnc4c3)C[C@@H]2c2cnccc21
CHEMBL4101097,2.0,C[C@@H](N[C@H]1CCN(c2ccc(C(=O)NCCNC(CO)(CO)CO)cc2)C1)c1cccc2ccccc12
CHEMBL4101218,0.9,Cc1cncc(-c2cc(Nc3nn(C)cc3C)nc3[nH]cc(C#N)c23)c1
CHEMBL4101283,5000000.0,Cc1nn2c(-c3c(CO)nn(C)c3-c3ccc(C(F)(F)F)cn3)nc(C)c2c(=O)[nH]1
CHEMBL4101644,480000000.0,CN1C(=O)[C@@H]2CN(S(=O)(=O)c3ccc4scnc4c3)C[C@@H]2c2cnccc21
CHEMBL4101847,14.0,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C/C=C\CN)C2CC2)[C@H]2OC(C)(C)O[C@H]21
CHEMBL4101988,28.0,O=c1cc(OCc2ccccn2)nc2n1[C@H](Cc1ccccc1)COC2
CHEMBL4102586,23.0,O=S(=O)(Nc1cccc(F)n1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F
CHEMBL4102756,7.5,CC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL4102791,10000000.0,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2Cl)C(=O)[C@H]2CCCN2C1=O
CHEMBL4103373,40000000.0,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O
CHEMBL4103447,7.0,CCCC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
CHEMBL4103493,530000000.0,Cc1nn2c(-c3c(C(=O)O)nn(C)c3-c3ccc(C(F)(F)F)c(C)c3)nc(C)c2c(=O)[nH]1
CHEMBL4103497,18.9,CCC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12
CHEMBL4103726,5000000.0,COc1ccc(-c2[nH]nc(C)c2-c2nc(CO)c3c(=O)[nH]c(C)nn23)cn1
CHEMBL4103847,410000000.0,Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1
CHEMBL4104340,10.0,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C)C/C=C\CNC(=O)OC(C)C)[C@@H](O)[C@H]1O
CHEMBL4104344,16.9,Cc1ccc(-c2cnc(N)c(-c3cnn(C)c3)c2)cc1
CHEMBL4104387,31.0,O=c1cc(OCc2cccc(Cl)c2)nc2n1CCOC2
CHEMBL4105032,14.0,O=C(O)c1c[nH]c2cc(F)c(-c3ccc([C@@H]4CCCCO4)cc3)c(F)c12
CHEMBL4107559,6.2,Cc1cnc2c(c1)nnn2-c1ccc(C(=O)N(c2ncccc2Cl)[C@@H]2CCCNC2)nc1
CHEMBL4109141,4.1,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1[C@@]12CC[C@@H](N)[C@@H](CC1)O2
CHEMBL4109308,15.0,O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1
CHEMBL4110005,24.0,C[C@H](c1nc2cnc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1
CHEMBL4111131,0.51,Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)O
CHEMBL4111966,75000000.0,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCCOC2)c(=O)n4C)cn1
CHEMBL4126067,60.0,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(C5CCOCC5)cn4CCN4CCCC4)CC3)c21
CHEMBL4127317,1.5,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
CHEMBL4127458,10.5,Cc1cncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)n1
CHEMBL4127978,78.0,CCn1ncc2c1CC[C@@H](Nc1nc3c(-c4ccc(F)cc4C)cccn3n1)C2
CHEMBL4128250,5.4,COc1ccc(CCC(=O)N(c2nccc3ccccc23)[C@@H]2CCCNC2)cc1
CHEMBL4129379,200.0,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(CCC(F)(F)F)cn4CCN4CCCC4)CC3)c21
CHEMBL4129817,410.0,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(C(F)(F)F)cn4CCN4CCCC4)CC3)c21
CHEMBL4159154,43000000.0,Cn1cc(SCC(=O)N2N=C(c3cccs3)CC2c2ccc(F)cc2)c2ccccc21
CHEMBL4159390,2.2,O=C(Nc1ccc(Cl)cc1C(=O)N/N=C/c1cccc(F)c1)c1cccc(CSCC(O)CO)c1
CHEMBL4159568,8.0,COc1ccc(C(=O)NCc2nc(C)no2)cc1S(=O)(=O)Nc1ccc(C)cc1
CHEMBL4159883,13.5,COc1ccc(C(=O)NC(C)c2cnn(C)n2)cc1S(=O)(=O)Nc1ccc(Cl)cc1
CHEMBL4160507,0.7,Cc1[nH]c2c(N3CCC(N)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4160664,380000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@@H](OC)C3)c(=O)n2C)cn1
CHEMBL4161022,4000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NC(=O)CCCN(C)C)nc5)cc4c32)C1
CHEMBL416146,35.9,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
CHEMBL4161489,12.0,Cc1ccc(C(=O)NCc2cn(C)nn2)cc1S(=O)(=O)Nc1ccc(-c2ccno2)cc1
CHEMBL4161567,25.0,Cc1[nH]c2c(N3CCC4(CCNC4=O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4162398,27.3,N#Cc1cc(F)cc(Oc2ccc(S(=O)(=O)CF)c3c2CC(F)(F)[C@H]3O)c1
CHEMBL4162926,20.0,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3nc(C)no3)ccc2C)cc1
CHEMBL4162952,430000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCOCC3)c(=O)n2C)cn1
CHEMBL4164430,63000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(N(C)CCN(C)C)nc5)cc4c32)C1
CHEMBL4164621,100.0,Cc1ccc(S(=O)(=O)c2cc(Cl)c(O)c3ncccc23)cc1
CHEMBL4164691,17.0,Cc1cc2nc(C(F)(F)F)c(C#N)c(N3CCC4(CCNC4=O)CC3)c2[nH]1
CHEMBL4164853,290000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CO)nc5)cc4c32)C1
CHEMBL4164986,11.0,Cc1[nH]c2c(N3CCO[C@@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4165366,17.5,O=C(O)CCc1cc(F)c(OCc2c(-c3ccc(Cl)cc3F)nsc2C(F)(F)F)c(F)c1
CHEMBL4165848,28.4,N#Cc1cc(F)cc(Oc2ccc(S(=O)(=O)C(F)F)c3c2CC(F)(F)[C@H]3O)c1
CHEMBL4165981,59000000.0,CCCCN1C(=O)c2[nH]nc(-c3ccccc3O)c2C1c1ccc(OCC)cc1
CHEMBL4166405,60000001.2,COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1
CHEMBL4166641,19500000.0,COc1ccc(-c2cc(C(F)F)n3ncc(C(=O)Nc4cc(Cl)ccc4O)c3n2)cc1
CHEMBL4166791,6.0,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4ccno4)cc3)c2)n1
CHEMBL4167277,8000000.0,CCC(CC)CNc1c(C(N)=O)cnc2cc(F)c(-c3cnc(NCCN4CCCC4)nc3)cc12
CHEMBL4167415,27.9,O=S(=O)(c1ccc(Oc2cncc(Cl)c2)c2c1[C@H](O)C(F)(F)C2)C(F)F
CHEMBL4167508,320000000.0,COCc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1
CHEMBL4168290,280000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@H](OC)C3)c(=O)n2C)cn1
CHEMBL4168403,5.0,Cc1[nH]c2c(N3CCC(N)(C(N)=O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4168827,11.0,Cc1[nH]c2c(N3CCC4(CCN(C)C4=O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL416956,9.4,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
CHEMBL4169828,300000000.0,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4cccnc4)ccc3ncc21
CHEMBL4170023,1.4,COc1ccc(NS(=O)(=O)c2cccc(C(F)(F)F)c2)c(C(=O)Nc2ccc(Cl)cc2)c1
CHEMBL4170055,63500000.0,NC(=O)C1CCN(c2nc(CSc3ccccc3)nc3sc4c(c23)CCCC4)CC1
CHEMBL4170197,22.0,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3nc(C)no3)c2)cc1
CHEMBL4170387,17500000.0,Cc1cccc(-c2nnc(SCC(=O)c3ccc(O)cc3O)n2-c2ccccc2)c1
CHEMBL4170883,270000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@@H](C)C3CCOCC3)c(=O)n2C)cn1
CHEMBL4171117,100.0,O=S(=O)(c1ccc(F)cc1)c1cc(F)c(O)c2ncccc12
CHEMBL4171215,91000000.0,O=C(c1c[nH]c2ccccc12)C(NCc1ccc2c(c1)OCO2)c1ccccc1
CHEMBL4171264,200000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3CC[C@H](OC)CC3)c(=O)n2C)cn1
CHEMBL4171626,25000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(C(=O)NCCN(C)C)nc5)cc4c32)C1
CHEMBL4171678,36.9,COc1cc(-c2cnc3c(N4CCNC(=O)C4)snc3c2)ccc1N
CHEMBL4171712,17.0,Cc1nn2c(-c3c(CO)nn(C)c3-c3ccc(C(F)(F)F)cc3)nc(C)c2c(=O)[nH]1
CHEMBL4172084,10.0,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4cnco4)cc3)c2)n1
CHEMBL4172179,14.0,N#Cc1c(C(F)(F)F)nc2cc[nH]c2c1N1CCC2(CCNC2=O)CC1
CHEMBL4172550,24.805,COc1cc(-c2cnc3c(N4C[C@@H](C)O[C@@H](C)C4)snc3c2)ccc1N
CHEMBL4172584,2.8,Cc1cc2nc(C(F)(F)F)c(C#N)c(N3CCC(Nc4ccccn4)CC3)c2[nH]1
CHEMBL4172761,140000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CS(C)(=O)=O)nc5)cc4c32)C1
CHEMBL4173075,29.8,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2
CHEMBL4173181,160000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCN(C)C)nc5)cc4c32)C1
CHEMBL4173498,61500000.0,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)CSC1=Nc2ccccc2C2CC=NN12
CHEMBL4174041,11.0,CCc1ccc2nc(C(c3ccc(OC)c(OC)c3)n3cc(CCN4CCCCC4)nn3)sc2c1
CHEMBL4174323,48000000.0,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCOCC1
CHEMBL4174695,19.0,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(Cl)cc3)c2)n1
CHEMBL4175004,19.0,Cc1ccc(C(=O)NCc2cn(C)nn2)cc1S(=O)(=O)Nc1ccc(Cl)cc1
CHEMBL4175071,34000000.0,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1
CHEMBL4175320,26.0,N#Cc1cc(F)cc(Oc2ccc3c(c2C(F)F)[C@@H](O)C(F)(F)S3(=O)=O)c1
CHEMBL4175607,14.0,Cc1[nH]c2c(N3CCO[C@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4176135,140000000.0,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@@H](O)C3)c(=O)n2C)cn1
CHEMBL4176684,10.0,Cc1[nH]c2c(N3CCC(O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl
CHEMBL4202539,644.0,CC1(COCc2ccc(OCc3ccccc3)cc2)Cn2cc([N+](=O)[O-])nc2[S+]1[O-]
CHEMBL4202565,51.800000000000004,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(S(C)(=O)=O)ccc2-c2cccc(F)c2)C3)ccn1
CHEMBL4202824,45.599999999999994,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3)nc2C1
CHEMBL4202885,49.5,O=c1[nH]c2ccc(-c3c(Cl)cncc3Cl)cc2[nH]1
CHEMBL4202943,27.0,CC1(COc2cc(N3CCOCC3)sc2C(N)=O)COC1
CHEMBL4202981,0.04,O=C(NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c1ccc(COc2cc(Cl)c(CN3CSC[C@H]3C(=O)N3CCN(C4CC4)c4ccccc43)cc2Cl)cc1
CHEMBL4203082,10.0,CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5)ncc34)nn2C2CCOCC2)C1
CHEMBL4203101,397500000.0,CN1C(=O)C(C)(C)c2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21
CHEMBL4203482,768.0,COc1ccc(-c2ccc(O[C@@H]3COc4nc([N+](=O)[O-])cn4C3)nc2)cn1
CHEMBL4203681,47.5,Cc1cc(-c2c(Cl)cncc2OC(F)(F)F)cc2c1NC(=O)C2
CHEMBL4203759,52000000.0,CC(C)(O)COc1ccc(C(N)=O)c(O[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)c1
CHEMBL4204070,130000000.0,Cn1cnc(-c2cnc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)c2)c1
CHEMBL4204174,140000000.0,Cn1cc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)c2)cn1
CHEMBL4204275,57.5,NC(=O)c1sc(CN2CCOCC2)cc1OCCc1ccccc1
CHEMBL4204573,395000000.0,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCCC(F)(F)F
CHEMBL4204606,110000000.0,Cn1cnc(-c2cnc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1
CHEMBL4205005,620000000.0,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(F)c(F)c3)n2)cc1
CHEMBL4205068,331500000.0,Cn1ncc2cc(CC(=O)Nc3nn(Cc4ccc(F)c(F)c4)cc3C#N)ccc21
CHEMBL4205471,46.6,CS(=O)(=O)c1ccc(N2CCC(F)(F)CC2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1
CHEMBL4205554,0.6,CNC(=O)c1nnc2ccc(-c3ccc(COC)nc3)cc2c1N[C@@H](C)C1CCOCC1
CHEMBL4205726,48.349999999999994,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1)C(F)(F)F
CHEMBL4205975,150000000.0,O=C(NCc1ccc(N2CCCC2)nc1)c1coc(Cc2ccc(OC(F)(F)F)cc2)n1
CHEMBL4205995,49.449999999999996,CS(=O)(=O)c1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1
CHEMBL4206122,18.55,Cc1cccc(-n2cc3c(n2)CN(C(=O)c2cc(S(C)(=O)=O)ccc2O[C@@H](C)C(F)(F)F)C3)c1
CHEMBL4206403,53.55,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4ccnc(C)c4)nc3C2)c1
CHEMBL4206532,54000000.0,CC(C)(O)COc1ccc(C(N)=O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1
CHEMBL4206639,38.550000000000004,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1)C(F)(F)F
CHEMBL4206650,65.65,N#Cc1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1
CHEMBL4207042,110000000.0,CNC(=O)c1cnc(N)c(O[C@H]2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1
CHEMBL4207171,48.75,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2OC(C)C)C3)ccn1
CHEMBL4207238,38.3,N#CCc1cccc(Cl)c1-c1ccc2[nH]c(=O)[nH]c2c1
CHEMBL4207256,0.8,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCCCc1ccc(-c3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)cc1)C2
CHEMBL4207464,64000000.0,Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)c(F)c4)CC3)c(C(N)=O)c2)c1
CHEMBL4207659,38.0,COc1cccc(Cl)c1-c1ccc2[nH]c(=O)[nH]c2c1
CHEMBL4207979,350000000.0,Cn1c(=O)oc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21
CHEMBL4208124,170000000.0,Cn1cnc(-c2cnc(N)c(O[C@H]3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@@H]3F)c2)c1
CHEMBL4208229,21.1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
CHEMBL4208510,180000000.0,Cn1cc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)n2)cn1
CHEMBL4208569,23.0,C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN4CCCC4)nc3)cc12)c1ccn(C)n1
CHEMBL4208638,110000000.0,CC(C)(CO)Oc1ccc(C(N)=O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1
CHEMBL4208820,12.0,CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1
CHEMBL4208907,415000000.0,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCC(F)(F)F
CHEMBL4208942,100000000.0,Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC5CC5)c(F)c4)CC3)c(C(N)=O)c2)c1
CHEMBL4209260,465.0,CC1(COCc2ccc(OCc3ccccc3)cc2)Cn2cc([N+](=O)[O-])nc2S1
CHEMBL4209427,1.3,COCc1ccc(-c2ccc3nnc(C(N)=O)c(N[C@@H](C)C4CCOCC4)c3c2)cn1
CHEMBL4209849,34.95,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1
CHEMBL4209946,330500000.0,O=C(Cc1ccc(N2CC[C@H](F)C2)nc1)Nc1ccn(Cc2ccc(F)c(F)c2)n1
CHEMBL4210045,20.0,Cc1cn(C)nc1[C@H](C)Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN4CCCC4)nc3)cc12
CHEMBL4210095,74.3,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(C3CCCC3)nc2C1)C(F)(F)F
CHEMBL4210353,35.449999999999996,CS(=O)(=O)c1ccc(N2CCC(F)(F)CC2)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1
CHEMBL4210484,35.7,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3)nc2C1)C(F)(F)F
CHEMBL4210589,59.55,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1)C(F)(F)F
CHEMBL4210892,170000000.0,Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1
CHEMBL4211012,38.150000000000006,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1)C(F)(F)F
CHEMBL4211080,28.5,Cc1cccc(Cl)c1-c1ccc2[nH]c(=O)[nH]c2c1
CHEMBL4211261,578.5,O=[N+]([O-])c1cn2c(n1)SC(COCc1ccc(OCc3ccccc3)cc1)C2
CHEMBL4211293,89.8,CC(C)S(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4ccccc4)nc3C2)c1
CHEMBL4211426,41.75,CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1
CHEMBL4211534,220000000.0,Cn1cnc(-c2cnc(N)c(O[C@@H]3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c2)c1
CHEMBL4211535,71.7,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2N2CCC(F)(F)CC2)C3)ccn1
CHEMBL4211593,38.0,Cc1cccc(C)c1-c1ccc2[nH]c(=O)[nH]c2c1
CHEMBL4211826,62000000.0,C[C@H](C(=O)N1CCC(Oc2ccc(-c3cn(C)cn3)cc2C(N)=O)CC1)c1ccc(OC(F)(F)F)cc1
CHEMBL4211840,8.775,COc1cc(C(N)=O)nc(-c2cccc(C#C[C@]3(O)CCN(C)C3=O)c2)c1
CHEMBL4211921,270000000.0,Cn1cc(-c2ccc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C3)c(C(N)=O)n2)cn1
CHEMBL4212176,445000000.0,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F
CHEMBL4212366,77000000.0,C[C@@H](C(=O)N1CCC(Oc2ccc(-c3cn(C)cn3)cc2C(N)=O)CC1)c1ccc(OC(F)(F)F)cc1
CHEMBL4212425,41.7,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2-c2cccc(F)c2)C3)ccn1
CHEMBL4212493,100000000.0,Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c(C(N)=O)c2)c1
CHEMBL4212531,54000000.0,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21
CHEMBL4212961,16.0,Cc1cn(C)nc1[C@H](C)Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12
CHEMBL4213038,220000000.0,Cn1cnc(-c2cnc(N)c(O[C@@H]3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c2)c1
CHEMBL4213475,41.0,NC(=O)c1sc(N2CCOCC2)cc1OCCc1ccccc1
CHEMBL4213486,20.4,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=C(CF)OC(N)=N1
CHEMBL4213503,24.0,C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN4CCCC4)nc3)cc12)C1CCOCC1
CHEMBL4213919,3.2,CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)c1nn(C)cc1C
CHEMBL4213968,40.0,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1
CHEMBL4214250,47.8,CS(=O)(=O)c1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1
CHEMBL4214486,50.900000000000006,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1
CHEMBL4214549,37.5,O=c1[nH]c2ccc(-c3c(Cl)cccc3Cl)cc2[nH]1
